,Job Level,Units,Credit Scoring,Customer Onboarding,Product Recommendations,Product Pricing,KYC & AML,Contract Analysis,Content Reviews,Trade Reconstruction,Investment Advisory,Portfolio Construction,Asset Valuation,Trade Execution,Dispute Management,Fraud Detection,Smart Surveillance,Model Risk Management,Operations Assistant,Account Reconciliations,Collections,Capital Optimization,Roles
249,1,Trading,False,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,Operations Executive
250,1,Corporate Banking,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,True,False,True,False,False,Operations Executive
251,7,Corporate Banking,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,CIO
252,7,Corp,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,CRO
253,1,Portfolios,True,True,False,True,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True,False,Operations Executive
254,3,Back-office operations,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,Senior Analyst
255,5,Portfolios,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,VP
256,1,Corporate Banking,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,True,True,False,Operations Executive
257,1,Trading,False,True,False,True,True,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,Operations Executive
258,6,Wealth,True,True,False,True,True,False,False,True,True,True,False,False,True,False,True,True,False,True,True,False,EVP
259,3,Back-office operations,True,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,True,True,True,False,Manager
260,6,Trading,True,True,True,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,EVP
261,6,Wealth,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,SVP
262,3,Portfolios,True,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,Senior Analyst
263,5,Corp,True,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,Department Head
264,3,Retail Banking,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,Manager
265,1,Back-office operations,False,False,False,True,True,False,False,False,True,True,True,True,True,False,False,True,True,True,False,True,Operations Executive
266,1,Portfolios,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,Operations Executive
267,1,Corporate Banking,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,True,False,Operations Executive
268,4,Corp,True,True,True,False,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False,True,Director
269,5,Retail Banking,True,True,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,True,False,False,VP
270,3,Corp,False,False,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,Senior Analyst
271,4,Wealth,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,Director
272,7,Trading,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,CIO
273,6,Wealth,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True,True,False,SVP
274,5,Back-office operations,True,False,False,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,Department Head
275,6,Corporate Banking,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,EVP
276,4,Back-office operations,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,Director
277,1,Trading,False,True,True,True,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,True,Operations Executive
278,7,Retail Banking,False,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,CTO
279,1,Corp,True,False,False,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,Operations Executive
280,3,Corp,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,Senior Analyst
281,4,Wealth,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,Director
282,4,Trading,False,False,False,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,Director
283,5,Retail Banking,False,True,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,Department Head
284,5,Corporate Banking,True,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,Department Head
285,2,Trading,False,True,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,Process Owner
286,3,Corporate Banking,False,True,False,True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,True,False,Manager
287,7,Corporate Banking,True,True,True,True,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,False,CIO
288,2,Corporate Banking,False,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,True,False,True,False,Analyst
289,6,Retail Banking,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,SVP
290,6,Retail Banking,True,True,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,SVP
291,4,Trading,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,True,True,False,Director
292,2,Trading,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,Analyst
293,4,Corp,True,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,Director
294,5,Trading,False,True,True,True,False,True,True,False,False,False,True,True,True,False,True,True,True,False,False,True,Department Head
295,7,Corporate Banking,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,True,CIO
296,4,Corp,False,False,False,True,False,True,False,True,True,False,True,True,True,False,True,False,False,True,False,True,Director
297,6,Portfolios,True,True,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True,SVP
298,7,Corp,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,CRO
299,5,Corporate Banking,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,VP
300,4,Trading,False,True,False,False,True,True,True,True,True,False,True,False,False,False,True,False,False,True,True,True,Director
301,2,Corp,True,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,Team Lead
302,6,Corporate Banking,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,EVP
303,3,Back-office operations,False,True,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,Senior Analyst
304,4,Back-office operations,False,False,True,True,False,True,False,False,True,False,True,True,True,True,True,True,False,True,False,False,Director
305,1,Corp,True,True,True,False,True,True,True,False,False,True,False,True,False,True,False,True,True,True,False,True,Operations Executive
306,2,Portfolios,True,False,False,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,Process Owner
307,7,Retail Banking,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,True,True,False,CRO
308,2,Retail Banking,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,Process Owner
309,3,Corp,False,True,True,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,False,Senior Analyst
310,5,Trading,False,False,True,False,True,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,Department Head
311,1,Trading,True,True,False,True,False,True,True,False,True,False,False,True,True,True,False,True,True,True,False,False,Operations Executive
312,3,Back-office operations,True,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,Senior Analyst
313,7,Trading,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,False,True,CTO
314,4,Corp,True,False,True,True,True,False,True,True,False,True,False,True,False,False,False,False,True,True,False,True,Director
315,5,Wealth,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,True,VP
316,4,Back-office operations,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,Director
317,7,Trading,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,CRO
318,4,Corporate Banking,True,True,True,False,False,True,True,True,False,True,True,False,True,True,False,False,False,True,True,True,Director
319,1,Corporate Banking,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True,Operations Executive
